SampleID,Source,A name,B name,F1,N1,S/N 1,F2,N2,S/N 2,sample num,A type,B type,RealData [yes=1]
train2144,RLTDREAL,SeriousDlqin2yrs,NumberOfTime30.59DaysPastDueNotWorse,NA,NA,NA,NA,NA,NA,7946,Binary,Numerical,1
train2145,ARTIFCE,A,B,hyperbola,preadd,1,NA,NA,NA,1948,Numerical,Numerical,0
train2146,YEAST,SRL3-YKR091W-16 SRL3,RLM1-YPL089C-16 RLM1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2147,ARTIFCE,A,B,cubic,premult,2,NA,NA,NA,577,Numerical,Numerical,0
train2148,ARTIFCE,A,B,cubic,premult,0.25,NA,NA,NA,3845,Numerical,Numerical,0
train2149,RADIA,A-23-P157495,Irradiation,NA,NA,NA,NA,NA,NA,461,Numerical,Binary,1
train2150,ARTIFCE,A,B,sqrt,premult,2,NA,NA,NA,821,Numerical,Numerical,0
train2151,INDEP,A,B,NA,NA,NA,NA,NA,NA,622,Numerical,Numerical,0
train2152,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,798,Numerical,Binary,0
train2153,ARTIFCE,A,B,sqrt,premult,0.25,NA,NA,NA,1404,Numerical,Binary,0
train2154,RELATED,A,B,cubic,postadd,0.5,parabola,postadd,1,6335,Numerical,Categorical,0
train2155,CLAIM,Cat9,Model-Year,NA,NA,NA,NA,NA,NA,2497,Binary,Numerical,1
train2156,ARTIFCE,A,B,atanh,postmult,0.5,NA,NA,NA,727,Categorical,Numerical,0
train2157,ARTIFCE,A,B,parabola,postmult,0.5,NA,NA,NA,896,Binary,Numerical,0
train2158,ARTIFCE,A,B,exp,premult,1,NA,NA,NA,6336,Categorical,Binary,0
train2159,ARTIFCE,A,B,hyperbola,postadd,0.25,NA,NA,NA,1515,Binary,Numerical,0
train2160,YEAST,POG1-YIL122W-16 POG1,RLM1-YPL089C-16 RLM1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2161,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,2453,Numerical,Numerical,0
train2162,ARTIFCE,A,B,sqrt,premult,1,NA,NA,NA,2780,Categorical,Numerical,0
train2163,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,612,Numerical,Numerical,0
train2164,RELATED,A,B,log,postmult,1,parabola,premult,0.5,4837,Numerical,Numerical,0
train2165,INDEP,A,B,NA,NA,NA,NA,NA,NA,6888,Numerical,Numerical,0
train2166,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,2982,Numerical,Categorical,0
train2167,INDEP,A,B,NA,NA,NA,NA,NA,NA,7767,Binary,Numerical,0
train2168,RELATED,A,B,exp,preadd,0.25,sine,preadd,0.5,539,Binary,Numerical,0
train2169,INDEP,A,B,NA,NA,NA,NA,NA,NA,1206,Categorical,Numerical,0
train2170,RELATED,A,B,cubic,preadd,1,parabola,postmult,0.5,6709,Numerical,Numerical,0
train2171,RLTDREAL,FHL1-YPR104C-16 FHL1,RPS5-YJR123W-16 RPS5,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2172,RELATED,A,B,parabola,postadd,0.25,hyperbola,postadd,0.5,2218,Numerical,Binary,0
train2173,RELATED,A,B,hyperbola,preadd,2,tanh,postadd,2,1222,Binary,Categorical,0
train2174,RELATED,A,B,tanh,preadd,0.25,sine,postadd,1,794,Numerical,Binary,0
train2175,INDEP,A,B,NA,NA,NA,NA,NA,NA,4641,Numerical,Numerical,0
train2176,ARTIFCE,A,B,line,preadd,2,NA,NA,NA,870,Numerical,Numerical,0
train2177,INDEP,A,B,NA,NA,NA,NA,NA,NA,6427,Numerical,Numerical,0
train2178,IDPTREAL,VehicleAge,MMRCurrentRetailAveragePrice,NA,NA,NA,NA,NA,NA,1306,Numerical,Numerical,1
train2179,INDEP,A,B,NA,NA,NA,NA,NA,NA,5868,Numerical,Numerical,0
train2180,INDEP,A,B,NA,NA,NA,NA,NA,NA,2779,Numerical,Numerical,0
train2181,ARTIFCE,A,B,cubic,postmult,2,NA,NA,NA,3761,Numerical,Numerical,0
train2182,ARTIFCE,A,B,exp,premult,2,NA,NA,NA,2346,Numerical,Numerical,0
train2183,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,4782,Numerical,Numerical,0
train2184,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,6720,Categorical,Numerical,0
train2185,ARTIFCE,A,B,parabola,premult,1,NA,NA,NA,4079,Numerical,Numerical,0
train2186,IDPTREAL,COT1-YOR316C-16 COT1,INO4-YOL108C-16 INO4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2187,ARTIFCE,A,B,cubic,postadd,0.25,NA,NA,NA,7670,Numerical,Numerical,0
train2188,RELATED,A,B,exp,premult,0.5,parabola,postmult,2,4192,Numerical,Numerical,0
train2189,INDEP,A,B,NA,NA,NA,NA,NA,NA,2805,Categorical,Numerical,0
train2190,INDEP,A,B,NA,NA,NA,NA,NA,NA,2902,Numerical,Numerical,0
train2191,IDPTREAL,moaC-b0783-14 moaC,modE-b0761-14 modE,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2192,RELATED,A,B,cubic,preadd,1,parabola,postadd,0.25,746,Numerical,Numerical,0
train2193,RLTDREAL,AFT2-YPL202C-16 AFT2,MRS4-YKR052C-16 MRS4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2194,INDEP,A,B,NA,NA,NA,NA,NA,NA,736,Numerical,Numerical,0
train2195,RELATED,A,B,tanh,postmult,1,hyperbola,postadd,2,3854,Numerical,Binary,0
train2196,ARTIFCE,A,B,sine,premult,1,NA,NA,NA,1270,Binary,Numerical,0
train2197,RELATED,A,B,log,preadd,0.25,log,premult,0.25,576,Numerical,Binary,0
train2198,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,3662,Numerical,Numerical,0
train2199,RELATED,A,B,cubic,postadd,0.5,sqrt,preadd,0.5,802,Categorical,Binary,0
train2200,IDPTREAL,totalprice,toilets,NA,NA,NA,NA,NA,NA,218,Numerical,Binary,1
train2201,ARTIFCE,A,B,sqrt,preadd,0.5,NA,NA,NA,2786,Numerical,Numerical,0
train2202,YEAST,YML053C-16 YML053C,FKH2-YNL068C-16 FKH2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2203,RELATED,A,B,line,premult,0.5,exp,premult,2,5346,Numerical,Binary,0
train2204,INDEP,A,B,NA,NA,NA,NA,NA,NA,2279,Numerical,Categorical,0
train2205,RELATED,A,B,sqrt,postadd,2,exp,postadd,0.25,5903,Numerical,Numerical,0
train2206,INDEP,A,B,NA,NA,NA,NA,NA,NA,679,Numerical,Numerical,0
train2207,INDEP,A,B,NA,NA,NA,NA,NA,NA,6818,Binary,Numerical,0
train2208,RLTDREAL,glnG-b3868-15 glnG,fis-b3261-15 fis,NA,NA,NA,NA,NA,NA,845,Numerical,Numerical,1
train2209,ARTIFCE,A,B,sqrt,postadd,0.5,NA,NA,NA,7766,Numerical,Numerical,0
train2210,IMPORTS2,horsepower,bore,NA,NA,NA,NA,NA,NA,199,Numerical,Numerical,1
train2211,INDEP,A,B,NA,NA,NA,NA,NA,NA,2372,Binary,Numerical,0
train2212,COIL,Chemical component 8,River size,NA,NA,NA,NA,NA,NA,317,Numerical,Categorical,1
train2213,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,618,Binary,Categorical,0
train2214,ARTIFCE,A,B,parabola,postadd,0.25,NA,NA,NA,5824,Numerical,Numerical,0
train2215,RLTDREAL,STE12-YHR084W-16 STE12,CST6-YIL036W-16 CST6,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2216,ARTIFCE,A,B,cubic,postadd,0.25,NA,NA,NA,5979,Numerical,Numerical,0
train2217,RLTDREAL,relB-b1564-14 relB,relE-b1563-15 relE,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2218,ARTIFCE,A,B,line,postmult,0.25,NA,NA,NA,2020,Numerical,Numerical,0
train2219,INDEP,A,B,NA,NA,NA,NA,NA,NA,2575,Categorical,Binary,0
train2220,ARTIFCE,A,B,tanh,postadd,2,NA,NA,NA,5340,Numerical,Numerical,0
train2221,RELATED,A,B,atanh,premult,0.5,parabola,postadd,2,6651,Numerical,Numerical,0
train2222,ADA,income,capitalLoss,NA,NA,NA,NA,NA,NA,4705,Binary,Numerical,1
train2223,ARTIFCE,A,B,line,premult,0.25,NA,NA,NA,1751,Binary,Binary,0
train2224,INDEP,A,B,NA,NA,NA,NA,NA,NA,597,Numerical,Numerical,0
train2225,ARTIFCE,A,B,hyperbola,premult,1,NA,NA,NA,1003,Numerical,Numerical,0
train2226,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,549,Numerical,Categorical,0
train2227,TITANIC,sex,boat,NA,NA,NA,NA,NA,NA,1045,Binary,Categorical,1
train2228,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1589,Numerical,Numerical,0
train2229,ARTIFCE,A,B,exp,postadd,2,NA,NA,NA,2423,Numerical,Numerical,0
train2230,ARTIFCE,A,B,sine,preadd,1,NA,NA,NA,929,Numerical,Numerical,0
train2231,RELATED,A,B,exp,postadd,2,parabola,postmult,0.25,670,Numerical,Numerical,0
train2232,ARTIFCE,A,B,sine,premult,2,NA,NA,NA,5758,Numerical,Binary,0
train2233,ARTIFCE,A,B,hyperbola,postmult,1,NA,NA,NA,2181,Binary,Numerical,0
train2234,INDEP,A,B,NA,NA,NA,NA,NA,NA,577,Numerical,Numerical,0
train2235,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,662,Numerical,Numerical,0
train2236,INDEP,A,B,NA,NA,NA,NA,NA,NA,1546,Numerical,Numerical,0
train2237,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,4378,Numerical,Numerical,0
train2238,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,586,Numerical,Numerical,0
train2239,INDEP,A,B,NA,NA,NA,NA,NA,NA,5132,Binary,Binary,0
train2240,INDEP,A,B,NA,NA,NA,NA,NA,NA,4209,Numerical,Binary,0
train2241,ARTIFCE,A,B,atanh,postadd,0.25,NA,NA,NA,1318,Binary,Numerical,0
train2242,INDEP,A,B,NA,NA,NA,NA,NA,NA,518,Categorical,Numerical,0
train2243,INDEP,A,B,NA,NA,NA,NA,NA,NA,3422,Numerical,Categorical,0
train2244,INDEP,A,B,NA,NA,NA,NA,NA,NA,4044,Numerical,Numerical,0
train2245,RELATED,A,B,tanh,preadd,0.25,sine,postadd,0.25,995,Categorical,Categorical,0
train2246,INDEP,A,B,NA,NA,NA,NA,NA,NA,2994,Numerical,Binary,0
train2247,INDEP,A,B,NA,NA,NA,NA,NA,NA,1437,Numerical,Numerical,0
train2248,ARTIFCE,A,B,atanh,postmult,2,NA,NA,NA,7633,Numerical,Categorical,0
train2249,RELATED,A,B,log,postadd,0.5,parabola,postadd,1,2513,Numerical,Binary,0
train2250,INDEP,A,B,NA,NA,NA,NA,NA,NA,1653,Numerical,Categorical,0
train2251,RLTDREAL,income,age,NA,NA,NA,NA,NA,NA,6450,Binary,Numerical,1
train2252,SYLVA,Hillshade-3pm,Aspect,NA,NA,NA,NA,NA,NA,2275,Numerical,Numerical,1
train2253,ARTIFCE,A,B,log,preadd,0.5,NA,NA,NA,1099,Categorical,Numerical,0
train2254,ARTIFCE,A,B,parabola,preadd,0.25,NA,NA,NA,6627,Numerical,Numerical,0
train2255,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1368,Categorical,Numerical,0
train2256,ARTIFCE,A,B,rbf,premult,1,NA,NA,NA,1319,Numerical,Numerical,0
train2257,RLTDREAL,csgD-b1040-14 csgD,rstA-b1608-15 rstA,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2258,INDEP,A,B,NA,NA,NA,NA,NA,NA,5023,Numerical,Numerical,0
train2259,RELATED,A,B,sqrt,postmult,1,rbf,preadd,1,2342,Numerical,Numerical,0
train2260,RELATED,A,B,exp,preadd,2,line,postadd,1,1520,Categorical,Numerical,0
train2261,INDEP,A,B,NA,NA,NA,NA,NA,NA,4288,Numerical,Numerical,0
train2262,RLTDREAL,Age (years),Number of times pregnant,NA,NA,NA,NA,NA,NA,768,Numerical,Numerical,1
train2263,ARTIFCE,A,B,log,postmult,0.5,NA,NA,NA,1626,Numerical,Numerical,0
train2264,RELATED,A,B,sqrt,postadd,0.25,line,premult,0.25,7003,Numerical,Numerical,0
train2265,ARTIFCE,A,B,line,postmult,0.5,NA,NA,NA,2155,Categorical,Numerical,0
train2266,ARTIFCE,A,B,hyperbola,premult,2,NA,NA,NA,709,Numerical,Numerical,0
train2267,ARTIFCE,A,B,sine,premult,2,NA,NA,NA,524,Binary,Numerical,0
train2268,INDEP,A,B,NA,NA,NA,NA,NA,NA,734,Numerical,Categorical,0
train2269,RELATED,A,B,rbf,postmult,0.25,rbf,postadd,1,7246,Numerical,Numerical,0
train2270,RELATED,A,B,log,postadd,0.5,log,postmult,0.5,7664,Numerical,Numerical,0
train2271,LEMON,AUCGUART,IsBadBuy,NA,NA,NA,NA,NA,NA,4091,Categorical,Binary,1
train2272,INDEP,A,B,NA,NA,NA,NA,NA,NA,6121,Numerical,Numerical,0
train2273,INDEP,A,B,NA,NA,NA,NA,NA,NA,788,Categorical,Numerical,0
train2274,ARTIFCE,A,B,log,premult,1,NA,NA,NA,1894,Numerical,Numerical,0
train2275,ARTIFCE,A,B,hyperbola,postmult,2,NA,NA,NA,700,Numerical,Numerical,0
train2276,ARTIFCE,A,B,log,premult,0.5,NA,NA,NA,1270,Numerical,Numerical,0
train2277,IDPTREAL,MBP1-YDL056W-16 MBP1,AVT1-YJR001W-16 AVT1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2278,INDEP,A,B,NA,NA,NA,NA,NA,NA,1071,Numerical,Numerical,0
train2279,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,6744,Numerical,Numerical,0
train2280,RELATED,A,B,sqrt,postmult,0.25,parabola,postadd,0.5,4441,Numerical,Binary,0
train2281,ARTIFCE,A,B,sqrt,postadd,2,NA,NA,NA,2366,Numerical,Numerical,0
train2282,ARTIFCE,A,B,parabola,postmult,2,NA,NA,NA,5973,Numerical,Numerical,0
train2283,INDEP,A,B,NA,NA,NA,NA,NA,NA,624,Numerical,Numerical,0
train2284,CLAIM,Model-Year,Cat5,NA,NA,NA,NA,NA,NA,7617,Numerical,Categorical,1
train2285,ARTIFCE,A,B,log,postmult,0.25,NA,NA,NA,882,Numerical,Categorical,0
train2286,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,4434,Numerical,Numerical,0
train2287,YEAST,YHR050W-A-16 YHR050W-A,HAP2-YGL237C-16 HAP2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2288,RELATED,A,B,rbf,premult,0.25,hyperbola,postmult,2,4650,Binary,Binary,0
train2289,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,1385,Numerical,Numerical,0
train2290,INDEP,A,B,NA,NA,NA,NA,NA,NA,2504,Numerical,Numerical,0
train2291,RELATED,A,B,sine,postadd,0.25,hyperbola,premult,0.5,1333,Categorical,Categorical,0
train2292,IDPTREAL,ALG9-YNL219C-16 ALG9,MBP1-YDL056W-16 MBP1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2293,RELATED,A,B,exp,premult,0.5,line,preadd,0.5,1432,Numerical,Numerical,0
train2294,ARTIFCE,A,B,rbf,postadd,0.5,NA,NA,NA,2917,Numerical,Categorical,0
train2295,RLTDREAL,RAX2-YLR084C-16 RAX2,TEC1-YBR083W-16 TEC1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2296,ECOLI,spy-b1743-15 spy,cpxR-b3912-14 cpxR,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2297,INDEP,A,B,NA,NA,NA,NA,NA,NA,614,Numerical,Numerical,0
train2298,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,3844,Numerical,Numerical,0
train2299,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,3866,Numerical,Numerical,0
train2300,ARTIFCE,A,B,line,premult,0.25,NA,NA,NA,3760,Numerical,Categorical,0
train2301,IDPTREAL,HAP2-YGL237C-16 HAP2,DAL2-YIR029W-16 DAL2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2302,ARTIFCE,A,B,parabola,postadd,2,NA,NA,NA,3835,Numerical,Numerical,0
train2303,RELATED,A,B,exp,postmult,1,hyperbola,postmult,1,4163,Numerical,Binary,0
train2304,ARTIFCE,A,B,tanh,preadd,0.25,NA,NA,NA,2967,Numerical,Binary,0
train2305,ARTIFCE,A,B,sine,preadd,2,NA,NA,NA,1940,Numerical,Numerical,0
train2306,INDEP,A,B,NA,NA,NA,NA,NA,NA,2692,Numerical,Numerical,0
train2307,ARTIFCE,A,B,line,premult,1,NA,NA,NA,2136,Numerical,Numerical,0
train2308,INDEP,A,B,NA,NA,NA,NA,NA,NA,623,Numerical,Numerical,0
train2309,IDPTREAL,CHILD03,AGE,NA,NA,NA,NA,NA,NA,3772,Categorical,Numerical,1
train2310,YEAST,RAD50-YNL250W-48 RAD50,RPN4-YDL020C-16 RPN4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2311,ARTIFCE,A,B,cubic,premult,0.5,NA,NA,NA,534,Numerical,Numerical,0
train2312,ARTIFCE,A,B,parabola,postadd,2,NA,NA,NA,3496,Numerical,Numerical,0
train2313,RLTDREAL,REB1-YBR049C-16 REB1,ERG24-YNL280C-16 ERG24,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2314,ARTIFCE,A,B,sine,premult,1,NA,NA,NA,892,Numerical,Numerical,0
train2315,ARTIFCE,A,B,cubic,postmult,1,NA,NA,NA,4217,Numerical,Categorical,0
train2316,RELATED,A,B,log,postadd,0.5,log,postmult,2,1196,Numerical,Numerical,0
train2317,RELATED,A,B,sine,postadd,1,hyperbola,premult,0.5,707,Numerical,Categorical,0
train2318,RELATED,A,B,parabola,preadd,0.25,parabola,preadd,1,3201,Numerical,Numerical,0
train2319,RELATED,A,B,exp,postmult,0.25,log,preadd,0.5,1050,Numerical,Numerical,0
train2320,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,830,Numerical,Numerical,0
train2321,ARTIFCE,A,B,hyperbola,preadd,1,NA,NA,NA,949,Numerical,Numerical,0
train2322,INDEP,A,B,NA,NA,NA,NA,NA,NA,2754,Categorical,Numerical,0
train2323,ARTIFCE,A,B,cubic,postadd,0.25,NA,NA,NA,2016,Numerical,Numerical,0
train2324,INDEP,A,B,NA,NA,NA,NA,NA,NA,2178,Numerical,Numerical,0
train2325,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,5230,Numerical,Numerical,0
train2326,INDEP,A,B,NA,NA,NA,NA,NA,NA,5746,Binary,Numerical,0
train2327,RELATED,A,B,cubic,postadd,2,rbf,preadd,0.5,2204,Numerical,Categorical,0
train2328,RLTDREAL,RH,area,NA,NA,NA,NA,NA,NA,517,Numerical,Numerical,1
train2329,ARTIFCE,A,B,log,postmult,0.5,NA,NA,NA,3114,Categorical,Numerical,0
train2330,ARTIFCE,A,B,log,postadd,0.25,NA,NA,NA,6851,Numerical,Numerical,0
train2331,RELATED,A,B,sqrt,postmult,2,line,premult,2,7799,Numerical,Binary,0
train2332,INDEP,A,B,NA,NA,NA,NA,NA,NA,3242,Numerical,Binary,0
train2333,ADA,occupation,sex,NA,NA,NA,NA,NA,NA,2539,Categorical,Binary,1
train2334,ARTIFCE,A,B,sqrt,preadd,0.25,NA,NA,NA,2935,Categorical,Numerical,0
train2335,INDEP,A,B,NA,NA,NA,NA,NA,NA,7961,Numerical,Numerical,0
train2336,ARTIFCE,A,B,hyperbola,postadd,2,NA,NA,NA,6175,Binary,Numerical,0
train2337,INDEP,A,B,NA,NA,NA,NA,NA,NA,500,Numerical,Numerical,0
train2338,RLTDREAL,deoB-b4383-15 deoB,crp-b3357-15 crp,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2339,ARTIFCE,A,B,parabola,premult,0.25,NA,NA,NA,1748,Numerical,Numerical,0
train2340,ARTIFCE,A,B,sine,postadd,0.25,NA,NA,NA,5906,Numerical,Numerical,0
train2341,RELATED,A,B,sqrt,postadd,1,sine,postadd,1,5789,Numerical,Categorical,0
train2342,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,1958,Categorical,Numerical,0
train2343,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,5762,Numerical,Numerical,0
train2344,INDEP,A,B,NA,NA,NA,NA,NA,NA,1696,Numerical,Numerical,0
train2345,YEAST,CDC19-YAL038W-16 CDC19,SNT2-YGL131C-16 SNT2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2346,INDEP,A,B,NA,NA,NA,NA,NA,NA,1360,Numerical,Numerical,0
train2347,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,1143,Categorical,Numerical,0
train2348,BOND,received-time-diff-last10,trade-price,NA,NA,NA,NA,NA,NA,2553,Numerical,Numerical,1
train2349,ARTIFCE,A,B,cubic,premult,0.5,NA,NA,NA,621,Categorical,Numerical,0
train2350,ARTIFCE,A,B,cubic,postmult,0.25,NA,NA,NA,1571,Numerical,Categorical,0
train2351,RLTDREAL,glcC-b2980-15 glcC,glcF-b4467-15 glcF,NA,NA,NA,NA,NA,NA,767,Numerical,Numerical,1
train2352,SYLVA,Horizontal-Distance-To-Hydrology,Soil,NA,NA,NA,NA,NA,NA,2965,Numerical,Categorical,1
train2353,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,3587,Numerical,Categorical,0
train2354,RELATED,A,B,cubic,preadd,1,tanh,postmult,0.5,3639,Binary,Numerical,0
train2355,RELATED,A,B,line,postadd,1,atanh,preadd,0.5,1233,Binary,Numerical,0
train2356,RELATED,A,B,tanh,postadd,1,hyperbola,premult,1,2445,Numerical,Numerical,0
train2357,RELATED,A,B,parabola,preadd,2,atanh,preadd,1,1516,Binary,Numerical,0
train2358,ARTIFCE,A,B,line,postmult,0.5,NA,NA,NA,698,Binary,Numerical,0
train2359,ARTIFCE,A,B,log,postadd,2,NA,NA,NA,599,Numerical,Categorical,0
train2360,RELATED,A,B,line,premult,0.25,sine,postmult,2,3881,Numerical,Numerical,0
train2361,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,3624,Numerical,Numerical,0
train2362,YEAST,STB1-YNL309W-16 STB1,NDD1-YOR372C-16 NDD1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2363,RELATED,A,B,sine,postmult,2,tanh,preadd,1,570,Numerical,Numerical,0
train2364,YEAST,REB1-YBR049C-16 REB1,YAP1802-YGR241C-16 YAP1802,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2365,RELATED,A,B,sqrt,preadd,1,tanh,preadd,1,4000,Categorical,Numerical,0
train2366,ARTIFCE,A,B,atanh,postadd,1,NA,NA,NA,533,Numerical,Categorical,0
train2367,IDPTREAL,ydhT-b1669-14 ydhT,fnr-b1334-14 fnr,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2368,ARTIFCE,A,B,parabola,premult,0.5,NA,NA,NA,1179,Numerical,Numerical,0
train2369,YEAST,RSN1-YMR266W-16 RSN1,AFT2-YPL202C-16 AFT2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2370,RLTDREAL,FHL1-YPR104C-16 FHL1,RPS29A-YLR388W-15 RPS29A,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2371,INDEP,A,B,NA,NA,NA,NA,NA,NA,5043,Categorical,Numerical,0
train2372,RELATED,A,B,line,premult,2,parabola,preadd,0.25,1245,Binary,Numerical,0
train2373,INDEP,A,B,NA,NA,NA,NA,NA,NA,3065,Categorical,Numerical,0
train2374,RLTDREAL,ABF1-YKL112W-16 ABF1,FIP1-YJR093C-16 FIP1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2375,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,829,Numerical,Numerical,0
train2376,ARTIFCE,A,B,atanh,postadd,2,NA,NA,NA,700,Categorical,Numerical,0
train2377,IDPTREAL,highway-mpg,fuel-system,NA,NA,NA,NA,NA,NA,205,Numerical,Categorical,1
train2378,ARTIFCE,A,B,line,postadd,1,NA,NA,NA,940,Binary,Numerical,0
train2379,RELATED,A,B,parabola,postadd,1,rbf,postmult,2,4681,Numerical,Numerical,0
train2380,RELATED,A,B,line,postmult,0.25,hyperbola,premult,1,2877,Numerical,Numerical,0
train2381,RELATED,A,B,rbf,premult,2,rbf,postmult,0.5,539,Categorical,Numerical,0
train2382,ARTIFCE,A,B,hyperbola,postmult,0.25,NA,NA,NA,1772,Numerical,Numerical,0
train2383,ARTIFCE,A,B,line,premult,1,NA,NA,NA,2311,Numerical,Categorical,0
train2384,IDPTREAL,hoursPerWeek,maritalStatus,NA,NA,NA,NA,NA,NA,1232,Numerical,Categorical,1
train2385,INDEP,A,B,NA,NA,NA,NA,NA,NA,4174,Numerical,Numerical,0
train2386,ARTIFCE,A,B,hyperbola,premult,0.5,NA,NA,NA,1238,Numerical,Numerical,0
train2387,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,4794,Numerical,Numerical,0
train2388,INDEP,A,B,NA,NA,NA,NA,NA,NA,5765,Numerical,Numerical,0
train2389,RELATED,A,B,hyperbola,postmult,0.5,atanh,premult,0.25,623,Numerical,Categorical,0
train2390,ARTIFCE,A,B,sqrt,premult,0.25,NA,NA,NA,515,Numerical,Numerical,0
train2391,IDPTREAL,Horizontal-Distance-To-Fire-Points,Area,NA,NA,NA,NA,NA,NA,1846,Numerical,Categorical,1
train2392,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,7958,Numerical,Numerical,0
train2393,ARTIFCE,A,B,cubic,postadd,0.5,NA,NA,NA,2996,Numerical,Numerical,0
train2394,ECOLI,galK-b0757-14 galK,crp-b3357-15 crp,NA,NA,NA,NA,NA,NA,892,Numerical,Numerical,1
train2395,INDEP,A,B,NA,NA,NA,NA,NA,NA,2523,Numerical,Categorical,0
train2396,RELATED,A,B,rbf,preadd,0.25,cubic,postmult,2,1036,Categorical,Numerical,0
train2397,ARTIFCE,A,B,tanh,preadd,1,NA,NA,NA,7099,Numerical,Numerical,0
train2398,ARTIFCE,A,B,hyperbola,postadd,0.25,NA,NA,NA,5454,Numerical,Numerical,0
train2399,INDEP,A,B,NA,NA,NA,NA,NA,NA,524,Binary,Numerical,0
train2400,INDEP,A,B,NA,NA,NA,NA,NA,NA,2997,Categorical,Numerical,0
train2401,ARTIFCE,A,B,hyperbola,postmult,0.25,NA,NA,NA,997,Numerical,Numerical,0
train2402,ARTIFCE,A,B,parabola,postadd,0.25,NA,NA,NA,1277,Numerical,Numerical,0
train2403,RELATED,A,B,rbf,postadd,0.25,sine,preadd,2,1282,Categorical,Categorical,0
train2404,ARTIFCE,A,B,tanh,postadd,2,NA,NA,NA,3171,Numerical,Numerical,0
train2405,RLTDREAL,FKH1-YIL131C-16 FKH1,RET2-YFR051C-16 RET2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2406,ARTIFCE,A,B,line,postmult,1,NA,NA,NA,7667,Numerical,Numerical,0
train2407,YEAST,SWI5-YDR146C-16 SWI5,YGP1-YNL160W-16 YGP1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2408,IDPTREAL,HTB1-YDR224C-16 HTB1,SWI6-YLR182W-16 SWI6,NA,NA,NA,NA,NA,NA,500,Numerical,Numerical,1
