SampleID,Source,A name,B name,F1,N1,S/N 1,F2,N2,S/N 2,sample num,A type,B type,RealData [yes=1]
train2369,ARTIFCE,A,B,line,premult,0.5,NA,NA,NA,977,Numerical,Numerical,0
train2370,INDEP,A,B,NA,NA,NA,NA,NA,NA,2420,Categorical,Numerical,0
train2371,INDEP,A,B,NA,NA,NA,NA,NA,NA,5777,Numerical,Numerical,0
train2372,INDEP,A,B,NA,NA,NA,NA,NA,NA,5255,Numerical,Numerical,0
train2373,ARTIFCE,A,B,log,postadd,1,NA,NA,NA,1794,Numerical,Numerical,0
train2374,ARTIFCE,A,B,cubic,postadd,2,NA,NA,NA,802,Numerical,Numerical,0
train2375,SYLVA,Area,Cover,NA,NA,NA,NA,NA,NA,2362,Categorical,Categorical,1
train2376,ARTIFCE,A,B,log,premult,0.25,NA,NA,NA,5212,Numerical,Numerical,0
train2377,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,6600,Numerical,Numerical,0
train2378,INDEP,A,B,NA,NA,NA,NA,NA,NA,4704,Numerical,Numerical,0
train2379,INDEP,A,B,NA,NA,NA,NA,NA,NA,571,Numerical,Numerical,0
train2380,INDEP,A,B,NA,NA,NA,NA,NA,NA,617,Numerical,Binary,0
train2381,RELATED,A,B,tanh,premult,0.5,parabola,premult,2,2775,Numerical,Numerical,0
train2382,INDEP,A,B,NA,NA,NA,NA,NA,NA,881,Numerical,Numerical,0
train2383,INDEP,A,B,NA,NA,NA,NA,NA,NA,5415,Numerical,Categorical,0
train2384,ARTIFCE,A,B,hyperbola,preadd,2,NA,NA,NA,966,Numerical,Numerical,0
train2385,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,838,Numerical,Numerical,0
train2386,COIL,Algal frequency 5,Chemical component 4,NA,NA,NA,NA,NA,NA,314,Numerical,Numerical,1
train2387,ARTIFCE,A,B,line,postmult,0.5,NA,NA,NA,4397,Numerical,Numerical,0
train2388,ARTIFCE,A,B,sine,postmult,0.5,NA,NA,NA,2447,Numerical,Numerical,0
train2389,ARTIFCE,A,B,cubic,postmult,1,NA,NA,NA,7444,Categorical,Numerical,0
train2390,RELATED,A,B,cubic,premult,2,parabola,preadd,0.25,1140,Numerical,Numerical,0
train2391,INDEP,A,B,NA,NA,NA,NA,NA,NA,5956,Numerical,Numerical,0
train2392,RELATED,A,B,tanh,preadd,0.25,log,postmult,1,2810,Numerical,Categorical,0
train2393,RLTDREAL,YAP6-YDR259C-16 YAP6,SUN4-YNL066W-16 SUN4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2394,YEAST,SWI5-YDR146C-16 SWI5,NCB2-YDR397C-16 NCB2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2395,RELATED,A,B,rbf,postmult,2,tanh,preadd,0.5,1550,Binary,Numerical,0
train2396,ARTIFCE,A,B,sine,postmult,1,NA,NA,NA,2607,Categorical,Numerical,0
train2397,RELATED,A,B,rbf,postmult,2,hyperbola,preadd,0.25,1445,Numerical,Numerical,0
train2398,RELATED,A,B,tanh,premult,1,rbf,postmult,0.5,2695,Numerical,Categorical,0
train2399,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,3864,Numerical,Numerical,0
train2400,ARTIFCE,A,B,exp,preadd,1,NA,NA,NA,742,Numerical,Numerical,0
train2401,INDEP,A,B,NA,NA,NA,NA,NA,NA,2028,Numerical,Numerical,0
train2402,INDEP,A,B,NA,NA,NA,NA,NA,NA,5602,Numerical,Numerical,0
train2403,RELATED,A,B,rbf,postmult,0.25,sqrt,premult,0.5,684,Numerical,Numerical,0
train2404,INDEP,A,B,NA,NA,NA,NA,NA,NA,502,Numerical,Numerical,0
train2405,RLTDREAL,TYE7-YOR344C-16 TYE7,GAR1-YHR089C-16 GAR1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2406,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,3141,Numerical,Numerical,0
train2407,INDEP,A,B,NA,NA,NA,NA,NA,NA,3962,Numerical,Categorical,0
train2408,ARTIFCE,A,B,sine,postmult,0.5,NA,NA,NA,604,Numerical,Categorical,0
train2409,RELATED,A,B,parabola,preadd,0.5,exp,postadd,0.25,1163,Numerical,Numerical,0
train2410,RELATED,A,B,sine,postadd,2,tanh,preadd,0.25,4674,Binary,Categorical,0
train2411,ARTIFCE,A,B,sine,preadd,0.25,NA,NA,NA,559,Numerical,Numerical,0
train2412,INDEP,A,B,NA,NA,NA,NA,NA,NA,5734,Categorical,Binary,0
train2413,RELATED,A,B,tanh,postadd,0.25,log,premult,1,3049,Numerical,Numerical,0
train2414,ARTIFCE,A,B,log,preadd,1,NA,NA,NA,2308,Numerical,Numerical,0
train2415,ARTIFCE,A,B,rbf,postmult,1,NA,NA,NA,2798,Numerical,Numerical,0
train2416,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,528,Binary,Numerical,0
train2417,RELATED,A,B,rbf,premult,2,rbf,postmult,1,565,Numerical,Numerical,0
train2418,ARTIFCE,A,B,log,premult,2,NA,NA,NA,921,Numerical,Numerical,0
train2419,INDEP,A,B,NA,NA,NA,NA,NA,NA,521,Numerical,Numerical,0
train2420,INDEP,A,B,NA,NA,NA,NA,NA,NA,5759,Numerical,Numerical,0
train2421,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,938,Numerical,Numerical,0
train2422,IDPTREAL,MSN2-YMR037C-16 MSN2,EFB1-YAL003W-32 EFB1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2423,ARTIFCE,A,B,tanh,postmult,0.25,NA,NA,NA,810,Numerical,Numerical,0
train2424,INDEP,A,B,NA,NA,NA,NA,NA,NA,1076,Numerical,Numerical,0
train2425,ARTIFCE,A,B,hyperbola,postmult,1,NA,NA,NA,1197,Binary,Numerical,0
train2426,SYLVA,Hillshade-3pm,Soil,NA,NA,NA,NA,NA,NA,666,Numerical,Categorical,1
train2427,INDEP,A,B,NA,NA,NA,NA,NA,NA,1417,Binary,Numerical,0
train2428,RLTDREAL,STE12-YHR084W-16 STE12,CST6-YIL036W-16 CST6,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2429,IDPTREAL,IDP1-YDL066W-16 IDP1,GCN4-YEL009C-16 GCN4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2430,RELATED,A,B,atanh,postadd,1,cubic,postadd,0.5,604,Numerical,Numerical,0
train2431,ARTIFCE,A,B,exp,postmult,0.25,NA,NA,NA,1347,Binary,Binary,0
train2432,ARTIFCE,A,B,exp,postadd,2,NA,NA,NA,827,Numerical,Numerical,0
train2433,RELATED,A,B,atanh,postadd,1,hyperbola,postmult,0.5,7718,Numerical,Categorical,0
train2434,YEAST,GCN4-YEL009C-16 GCN4,UBA1-YKL210W-16 UBA1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2435,ARTIFCE,A,B,sqrt,postadd,2,NA,NA,NA,515,Numerical,Numerical,0
train2436,IDPTREAL,TYE7-YOR344C-16 TYE7,HSV2-YGR223C-16 HSV2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2437,ARTIFCE,A,B,cubic,postmult,2,NA,NA,NA,2183,Numerical,Numerical,0
train2438,ARTIFCE,A,B,tanh,postadd,1,NA,NA,NA,3501,Numerical,Numerical,0
train2439,RELATED,A,B,cubic,postadd,0.25,rbf,preadd,1,3424,Numerical,Numerical,0
train2440,RELATED,A,B,line,preadd,0.5,sqrt,premult,2,765,Binary,Numerical,0
train2441,RELATED,A,B,cubic,postmult,0.25,exp,premult,0.25,1504,Numerical,Categorical,0
train2442,ARTIFCE,A,B,rbf,preadd,2,NA,NA,NA,753,Numerical,Categorical,0
train2443,CAR,org,MPG,NA,NA,NA,NA,NA,NA,398,Categorical,Numerical,1
train2444,RELATED,A,B,sqrt,premult,0.25,exp,premult,1,1242,Numerical,Numerical,0
train2445,RELATED,A,B,rbf,postmult,0.5,cubic,postmult,0.5,6080,Numerical,Numerical,0
train2446,RELATED,A,B,hyperbola,postmult,0.5,line,postadd,0.5,3110,Numerical,Numerical,0
train2447,INDEP,A,B,NA,NA,NA,NA,NA,NA,2543,Numerical,Numerical,0
train2448,RELATED,A,B,exp,premult,0.25,sqrt,postmult,0.5,1402,Numerical,Categorical,0
train2449,RELATED,A,B,atanh,postadd,1,sine,postadd,0.25,7796,Binary,Binary,0
train2450,ARTIFCE,A,B,tanh,premult,2,NA,NA,NA,3298,Numerical,Numerical,0
train2451,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,1217,Numerical,Numerical,0
train2452,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,1832,Numerical,Categorical,0
train2453,ARTIFCE,A,B,atanh,preadd,2,NA,NA,NA,659,Numerical,Numerical,0
train2454,INDEP,A,B,NA,NA,NA,NA,NA,NA,6631,Numerical,Numerical,0
train2455,RELATED,A,B,rbf,premult,2,atanh,premult,2,3183,Numerical,Numerical,0
train2456,YEAST,HSV2-YGR223C-16 HSV2,TYE7-YOR344C-16 TYE7,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2457,RELATED,A,B,cubic,premult,1,rbf,postadd,2,745,Binary,Binary,0
train2458,ARTIFCE,A,B,sine,postmult,2,NA,NA,NA,1067,Numerical,Numerical,0
train2459,IDPTREAL,DAL80-YKR034W-16 DAL80,YDR042C-16 YDR042C,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2460,YEAST,GAL3-YDR009W-16 GAL3,GAL4-YPL248C-16 GAL4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2461,ARTIFCE,A,B,sqrt,postadd,0.25,NA,NA,NA,653,Numerical,Numerical,0
train2462,INDEP,A,B,NA,NA,NA,NA,NA,NA,3843,Binary,Numerical,0
train2463,ARTIFCE,A,B,rbf,preadd,0.25,NA,NA,NA,4949,Binary,Numerical,0
train2464,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,3981,Numerical,Categorical,0
train2465,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,7453,Numerical,Numerical,0
train2466,ARTIFCE,A,B,atanh,preadd,2,NA,NA,NA,535,Categorical,Numerical,0
train2467,INDEP,A,B,NA,NA,NA,NA,NA,NA,1840,Numerical,Numerical,0
train2468,INDEP,A,B,NA,NA,NA,NA,NA,NA,6883,Numerical,Categorical,0
train2469,ARTIFCE,A,B,atanh,premult,1,NA,NA,NA,658,Numerical,Numerical,0
train2470,RELATED,A,B,sqrt,premult,0.25,line,premult,1,6606,Numerical,Numerical,0
train2471,ARTIFCE,A,B,sqrt,postadd,1,NA,NA,NA,3967,Numerical,Numerical,0
train2472,ARTIFCE,A,B,hyperbola,postmult,1,NA,NA,NA,3663,Binary,Numerical,0
train2473,ARTIFCE,A,B,log,preadd,2,NA,NA,NA,3126,Numerical,Numerical,0
train2474,RELATED,A,B,line,preadd,0.25,cubic,premult,0.5,550,Numerical,Numerical,0
train2475,INDEP,A,B,NA,NA,NA,NA,NA,NA,2173,Numerical,Numerical,0
train2476,INDEP,A,B,NA,NA,NA,NA,NA,NA,1545,Numerical,Numerical,0
train2477,RELATED,A,B,rbf,preadd,0.25,cubic,postmult,0.5,4496,Categorical,Categorical,0
train2478,ARTIFCE,A,B,rbf,preadd,1,NA,NA,NA,6297,Numerical,Numerical,0
train2479,RELATED,A,B,sqrt,preadd,0.5,hyperbola,postmult,2,4401,Numerical,Categorical,0
train2480,ARTIFCE,A,B,atanh,postadd,2,NA,NA,NA,2560,Numerical,Numerical,0
train2481,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,1188,Numerical,Binary,0
train2482,ARTIFCE,A,B,parabola,postadd,0.5,NA,NA,NA,6014,Numerical,Numerical,0
train2483,RELATED,A,B,sine,premult,2,log,postmult,0.25,3677,Numerical,Categorical,0
train2484,INDEP,A,B,NA,NA,NA,NA,NA,NA,770,Numerical,Binary,0
train2485,ARTIFCE,A,B,rbf,premult,0.25,NA,NA,NA,874,Numerical,Numerical,0
train2486,ARTIFCE,A,B,hyperbola,preadd,1,NA,NA,NA,1298,Numerical,Numerical,0
train2487,ARTIFCE,A,B,log,postadd,2,NA,NA,NA,2597,Numerical,Numerical,0
train2488,ARTIFCE,A,B,exp,postadd,1,NA,NA,NA,801,Numerical,Numerical,0
train2489,ARTIFCE,A,B,tanh,premult,1,NA,NA,NA,579,Numerical,Numerical,0
train2490,YEAST,SUE1-YPR151C-16 SUE1,HAP1-YLR256W-16 HAP1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2491,RLTDREAL,ADR1-YDR216W-16 ADR1,CYK3-YDL117W-16 CYK3,NA,NA,NA,NA,NA,NA,515,Numerical,Numerical,1
train2492,RELATED,A,B,atanh,postadd,0.25,log,postmult,1,3246,Categorical,Binary,0
train2493,ARTIFCE,A,B,cubic,premult,1,NA,NA,NA,3925,Numerical,Numerical,0
train2494,ARTIFCE,A,B,cubic,preadd,0.5,NA,NA,NA,5321,Binary,Numerical,0
train2495,ARTIFCE,A,B,sqrt,preadd,1,NA,NA,NA,1619,Numerical,Numerical,0
train2496,IDPTREAL,SWI6-YLR182W-16 SWI6,HTB1-YDR224C-16 HTB1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2497,RELATED,A,B,tanh,postmult,0.5,sine,preadd,0.25,5034,Binary,Categorical,0
train2498,RELATED,A,B,atanh,postmult,0.5,hyperbola,postmult,0.5,930,Numerical,Numerical,0
train2499,RELATED,A,B,log,postmult,0.25,hyperbola,postadd,0.5,1377,Numerical,Binary,0
train2500,ARTIFCE,A,B,exp,postmult,0.25,NA,NA,NA,5404,Numerical,Binary,0
train2501,ARTIFCE,A,B,exp,postmult,0.25,NA,NA,NA,4735,Numerical,Binary,0
train2502,ARTIFCE,A,B,parabola,postadd,2,NA,NA,NA,2509,Numerical,Numerical,0
train2503,ARTIFCE,A,B,atanh,postmult,1,NA,NA,NA,1558,Numerical,Numerical,0
train2504,RELATED,A,B,hyperbola,postadd,0.25,cubic,postmult,0.5,697,Numerical,Numerical,0
train2505,YEAST,YAP1802-YGR241C-16 YAP1802,REB1-YBR049C-16 REB1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2506,INDEP,A,B,NA,NA,NA,NA,NA,NA,1589,Categorical,Numerical,0
train2507,ARTIFCE,A,B,exp,premult,0.5,NA,NA,NA,672,Numerical,Numerical,0
train2508,RELATED,A,B,log,premult,0.5,sqrt,postmult,0.5,3642,Categorical,Categorical,0
train2509,INDEP,A,B,NA,NA,NA,NA,NA,NA,1995,Numerical,Categorical,0
train2510,INDEP,A,B,NA,NA,NA,NA,NA,NA,1704,Numerical,Numerical,0
train2511,ECOLI,nirB-b3365-15 nirB,narL-b1221-14 narL,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2512,IDPTREAL,crp-b3357-15 crp,galK-b0757-14 galK,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2513,YEAST,AVT1-YJR001W-16 AVT1,MBP1-YDL056W-16 MBP1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2514,ARTIFCE,A,B,tanh,postadd,1,NA,NA,NA,1479,Numerical,Numerical,0
train2515,INDEP,A,B,NA,NA,NA,NA,NA,NA,5597,Numerical,Numerical,0
train2516,INDEP,A,B,NA,NA,NA,NA,NA,NA,1397,Numerical,Numerical,0
train2517,RELATED,A,B,atanh,postadd,0.25,log,postadd,0.5,658,Numerical,Numerical,0
train2518,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,5952,Numerical,Numerical,0
train2519,INDEP,A,B,NA,NA,NA,NA,NA,NA,867,Numerical,Categorical,0
train2520,RELATED,A,B,log,postmult,1,log,postadd,0.5,4485,Numerical,Binary,0
train2521,RELATED,A,B,sqrt,premult,1,cubic,postadd,0.5,3261,Categorical,Numerical,0
train2522,INDEP,A,B,NA,NA,NA,NA,NA,NA,560,Numerical,Numerical,0
train2523,ARTIFCE,A,B,sine,premult,2,NA,NA,NA,2995,Numerical,Numerical,0
train2524,RELATED,A,B,cubic,postadd,0.5,cubic,postmult,1,3551,Categorical,Numerical,0
train2525,ARTIFCE,A,B,sine,preadd,1,NA,NA,NA,719,Numerical,Numerical,0
train2526,RELATED,A,B,hyperbola,premult,2,parabola,premult,2,550,Categorical,Numerical,0
train2527,ECOLI,ihfA-b1712-15 ihfA,yiaL-b3576-15 yiaL,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2528,YEAST,SCW11-YGL028C-16 SCW11,ACE2-YLR131C-16 ACE2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2529,ARTIFCE,A,B,sqrt,preadd,1,NA,NA,NA,2906,Numerical,Numerical,0
train2530,ARTIFCE,A,B,exp,preadd,0.5,NA,NA,NA,4193,Binary,Numerical,0
train2531,RLTDREAL,Cylinders,org,NA,NA,NA,NA,NA,NA,406,Numerical,Categorical,1
train2532,RELATED,A,B,line,preadd,0.5,tanh,premult,1,1072,Numerical,Binary,0
train2533,RELATED,A,B,exp,premult,2,sine,preadd,2,1588,Binary,Numerical,0
train2534,RELATED,A,B,rbf,premult,1,log,postmult,0.5,670,Binary,Numerical,0
train2535,RELATED,A,B,parabola,premult,2,hyperbola,premult,0.5,2436,Binary,Binary,0
train2536,ECOLI,narL-b1221-14 narL,ccmD-b2198-14 ccmD,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2537,RELATED,A,B,rbf,premult,0.5,sine,postadd,0.25,3420,Numerical,Numerical,0
train2538,RELATED,A,B,exp,postmult,2,line,preadd,1,509,Categorical,Numerical,0
train2539,INDEP,A,B,NA,NA,NA,NA,NA,NA,4575,Numerical,Numerical,0
train2540,ARTIFCE,A,B,sqrt,postmult,0.5,NA,NA,NA,4448,Numerical,Numerical,0
train2541,INDEP,A,B,NA,NA,NA,NA,NA,NA,643,Numerical,Numerical,0
train2542,YEAST,YEL001C-16 YEL001C,SKN7-YHR206W-16 SKN7,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2543,RLTDREAL,Plasma glucose concentration a 2 hours in an oral glucose tolerance test,Age (years),NA,NA,NA,NA,NA,NA,768,Numerical,Numerical,1
train2544,ARTIFCE,A,B,sine,preadd,1,NA,NA,NA,506,Numerical,Numerical,0
train2545,YEAST,LEU3-YLR451W-16 LEU3,YLR356W-16 YLR356W,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2546,INDEP,A,B,NA,NA,NA,NA,NA,NA,5272,Numerical,Categorical,0
train2547,IDPTREAL,River size,Chemical component 2,NA,NA,NA,NA,NA,NA,338,Categorical,Numerical,1
train2548,ECOLI,crp-b3357-15 crp,ulaD-b4196-15 ulaD,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2549,ARTIFCE,A,B,log,preadd,2,NA,NA,NA,1202,Numerical,Categorical,0
train2550,ARTIFCE,A,B,rbf,preadd,0.25,NA,NA,NA,864,Numerical,Numerical,0
train2551,INDEP,A,B,NA,NA,NA,NA,NA,NA,1868,Categorical,Numerical,0
train2552,INDEP,A,B,NA,NA,NA,NA,NA,NA,724,Numerical,Numerical,0
train2553,ARTIFCE,A,B,sine,premult,1,NA,NA,NA,629,Numerical,Numerical,0
train2554,RELATED,A,B,tanh,preadd,0.5,hyperbola,postmult,0.5,1629,Numerical,Numerical,0
train2555,ARTIFCE,A,B,tanh,postmult,0.25,NA,NA,NA,544,Categorical,Numerical,0
train2556,IDPTREAL,REB1-YBR049C-16 REB1,YGL160W-16 YGL160W,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2557,ARTIFCE,A,B,exp,postadd,0.25,NA,NA,NA,946,Categorical,Numerical,0
train2558,YEAST,ARG1-YOL058W-16 ARG1,YAP7-YOL028C-16 YAP7,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2559,RLTDREAL,A-23-P98275,Irradiation,NA,NA,NA,NA,NA,NA,461,Numerical,Binary,1
train2560,ARTIFCE,A,B,exp,postadd,0.25,NA,NA,NA,915,Categorical,Numerical,0
train2561,IMPORTS2,peak-rpm,bore,NA,NA,NA,NA,NA,NA,199,Numerical,Numerical,1
train2562,IDPTREAL,fuel-type,city-mpg,NA,NA,NA,NA,NA,NA,205,Binary,Numerical,1
train2563,RELATED,A,B,exp,premult,1,cubic,preadd,0.5,1433,Numerical,Numerical,0
train2564,ARTIFCE,A,B,tanh,preadd,1,NA,NA,NA,501,Categorical,Numerical,0
train2565,ARTIFCE,A,B,parabola,preadd,1,NA,NA,NA,3414,Numerical,Numerical,0
train2566,ARTIFCE,A,B,log,premult,0.25,NA,NA,NA,548,Numerical,Numerical,0
train2567,INDEP,A,B,NA,NA,NA,NA,NA,NA,512,Numerical,Numerical,0
train2568,ARTIFCE,A,B,tanh,preadd,1,NA,NA,NA,1363,Numerical,Numerical,0
train2569,IDPTREAL,dcuB-b4123-14 dcuB,dcuR-b4124-14 dcuR,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2570,RELATED,A,B,atanh,premult,1,cubic,postadd,0.5,1993,Numerical,Numerical,0
train2571,INDEP,A,B,NA,NA,NA,NA,NA,NA,2737,Numerical,Numerical,0
train2572,INDEP,A,B,NA,NA,NA,NA,NA,NA,3782,Categorical,Numerical,0
train2573,INDEP,A,B,NA,NA,NA,NA,NA,NA,4722,Numerical,Numerical,0
train2574,ARTIFCE,A,B,log,premult,0.25,NA,NA,NA,891,Binary,Numerical,0
train2575,CLAIM,Model-Year,Blind-Model,NA,NA,NA,NA,NA,NA,2181,Numerical,Categorical,1
train2576,ARTIFCE,A,B,rbf,preadd,1,NA,NA,NA,825,Numerical,Numerical,0
train2577,RLTDREAL,FKH2-YNL068C-16 FKH2,IRC8-YJL051W-16 IRC8,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2578,ARTIFCE,A,B,line,postadd,0.5,NA,NA,NA,6221,Numerical,Binary,0
train2579,INDEP,A,B,NA,NA,NA,NA,NA,NA,1598,Numerical,Numerical,0
train2580,RLTDREAL,parch,sex,NA,NA,NA,NA,NA,NA,1045,Numerical,Binary,1
train2581,ARTIFCE,A,B,rbf,premult,0.5,NA,NA,NA,2310,Binary,Categorical,0
train2582,INDEP,A,B,NA,NA,NA,NA,NA,NA,1482,Numerical,Numerical,0
train2583,ARTIFCE,A,B,sine,premult,1,NA,NA,NA,802,Categorical,Numerical,0
train2584,ARTIFCE,A,B,sine,postmult,0.5,NA,NA,NA,3748,Numerical,Numerical,0
train2585,INDEP,A,B,NA,NA,NA,NA,NA,NA,6314,Binary,Numerical,0
train2586,INDEP,A,B,NA,NA,NA,NA,NA,NA,1628,Numerical,Numerical,0
train2587,ARTIFCE,A,B,parabola,postadd,0.25,NA,NA,NA,539,Numerical,Binary,0
train2588,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,3177,Numerical,Numerical,0
train2589,ARTIFCE,A,B,log,preadd,2,NA,NA,NA,526,Binary,Numerical,0
train2590,INDEP,A,B,NA,NA,NA,NA,NA,NA,834,Numerical,Numerical,0
train2591,ARTIFCE,A,B,atanh,premult,1,NA,NA,NA,2145,Numerical,Numerical,0
train2592,ARTIFCE,A,B,parabola,postmult,0.5,NA,NA,NA,510,Binary,Numerical,0
train2593,ARTIFCE,A,B,hyperbola,preadd,0.5,NA,NA,NA,935,Categorical,Numerical,0
train2594,RELATED,A,B,tanh,preadd,0.5,exp,postmult,2,1332,Numerical,Numerical,0
train2595,ARTIFCE,A,B,parabola,postmult,0.25,NA,NA,NA,4751,Numerical,Numerical,0
train2596,ARTIFCE,A,B,sine,preadd,0.25,NA,NA,NA,6218,Numerical,Numerical,0
train2597,RELATED,A,B,cubic,preadd,0.25,exp,postadd,0.5,6810,Numerical,Categorical,0
train2598,RELATED,A,B,parabola,postmult,2,exp,postmult,0.25,1188,Numerical,Numerical,0
train2599,INDEP,A,B,NA,NA,NA,NA,NA,NA,4145,Numerical,Numerical,0
train2600,RELATED,A,B,sine,postadd,1,tanh,premult,0.25,2190,Numerical,Categorical,0
train2601,INDEP,A,B,NA,NA,NA,NA,NA,NA,4074,Numerical,Binary,0
train2602,ARTIFCE,A,B,tanh,postmult,1,NA,NA,NA,7372,Binary,Numerical,0
train2603,YEAST,YGL160W-16 YGL160W,REB1-YBR049C-16 REB1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2604,ARTIFCE,A,B,atanh,postmult,2,NA,NA,NA,3195,Numerical,Numerical,0
train2605,ECOLI,aroL-b0388-15 aroL,trpR-b4393-15 trpR,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train2606,ARTIFCE,A,B,sine,premult,1,NA,NA,NA,7875,Numerical,Binary,0
train2607,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,6281,Binary,Numerical,0
train2608,ARTIFCE,A,B,sine,premult,2,NA,NA,NA,2364,Numerical,Numerical,0
train2609,ARTIFCE,A,B,atanh,preadd,0.5,NA,NA,NA,2026,Categorical,Numerical,0
train2610,IDPTREAL,DMC,area,NA,NA,NA,NA,NA,NA,517,Numerical,Numerical,1
train2611,RLTDREAL,Horizontal-Distance-To-Roadways,Slope,NA,NA,NA,NA,NA,NA,3132,Numerical,Numerical,1
train2612,ARTIFCE,A,B,log,postmult,1,NA,NA,NA,7920,Binary,Numerical,0
train2613,RELATED,A,B,line,preadd,2,exp,postadd,2,3110,Binary,Binary,0
train2614,ARTIFCE,A,B,rbf,postadd,1,NA,NA,NA,750,Numerical,Numerical,0
train2615,ARTIFCE,A,B,sqrt,premult,1,NA,NA,NA,3314,Numerical,Numerical,0
train2616,ARTIFCE,A,B,rbf,premult,2,NA,NA,NA,7263,Numerical,Numerical,0
train2617,ARTIFCE,A,B,atanh,premult,1,NA,NA,NA,692,Binary,Numerical,0
train2618,RELATED,A,B,atanh,premult,0.5,line,premult,2,3086,Categorical,Numerical,0
train2619,IDPTREAL,TEC1-YBR083W-16 TEC1,MSB2-YGR014W-16 MSB2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train2620,ARTIFCE,A,B,tanh,postadd,2,NA,NA,NA,3577,Numerical,Numerical,0
train2621,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,7353,Numerical,Categorical,0
train2622,RELATED,A,B,log,postmult,1,sine,postmult,0.5,1277,Binary,Numerical,0
train2623,INDEP,A,B,NA,NA,NA,NA,NA,NA,969,Numerical,Numerical,0
train2624,RELATED,A,B,exp,preadd,0.25,tanh,postadd,1,2601,Binary,Numerical,0
train2625,ARTIFCE,A,B,sine,preadd,0.5,NA,NA,NA,3840,Binary,Categorical,0
train2626,INDEP,A,B,NA,NA,NA,NA,NA,NA,3841,Numerical,Numerical,0
train2627,INDEP,A,B,NA,NA,NA,NA,NA,NA,1169,Numerical,Numerical,0
train2628,ARTIFCE,A,B,line,premult,0.25,NA,NA,NA,2080,Binary,Numerical,0
train2629,INDEP,A,B,NA,NA,NA,NA,NA,NA,1793,Numerical,Numerical,0
train2630,RELATED,A,B,parabola,postmult,0.25,exp,postadd,2,4658,Numerical,Numerical,0
train2631,ECOLI,pstA-b3726-15 pstA,ihfA-b1712-15 ihfA,NA,NA,NA,NA,NA,NA,794,Numerical,Numerical,1
train2632,INDEP,A,B,NA,NA,NA,NA,NA,NA,5330,Numerical,Binary,0
train2633,RELATED,A,B,rbf,premult,0.5,tanh,postadd,2,4219,Categorical,Categorical,0
train2634,ARTIFCE,A,B,sine,premult,0.5,NA,NA,NA,6133,Categorical,Numerical,0
train2635,RELATED,A,B,cubic,postadd,0.25,cubic,premult,2,1232,Numerical,Numerical,0
